A22,탄저균에 의한 감염,"Anthrax, infection due to Bacillus anthracis",
A22.0,악성 큰종기,Malignant carbuncle,
A22.0,피부 탄저병,Cutaneous anthrax,
A22.0,악성 고름물집(농포),Malignant pustule,
A22.1,양모선별인병,Woolsorter's disease,
A22.1,넝마주이병,Ragpicker's disease,
A22.1,폐 탄저병,Pulmonary anthrax,
A22.1,흡입 탄저병,Inhalition anthrax,
A22.2,위창자성 탄저병,Gastrointestinal anthrax,
A22.7,탄저병 패혈증,Anthrax septicemia,
A22.8,탄저병 수막염,Anthrax meningitis (G01*),
A22.8,기타 형태의 탄저병,Other forms of anthrax,
A22.9,상세불명의 탄저병,"Anthrax, unspecified",
A23,브루셀라증,Brucellosis,
A23,지중해 열,Mediterranean fever,
A23,말타 열,Malta fever,
A23,파상성 열,Undulant fever,
A23.0,브루셀라 멜리텐시스에 의한 것,Brucellosis due to Brucella melitensis,
A23.1,브루셀라 아보르투스에 의한 것,Brucellosis due to Brucella abortus,
A23.2,브루셀라 수이스에 의한 것,Brucellosis due to Brucella suis,
A23.3,브루셀라 카니스에 의한 것,Brucellosis due to Brucella canis,
A23.8,기타 브루셀라증,Other brucellosis,
A23.9,상세불명의 브루셀라증,"Brucellosis, unspecified",
A24,마비저 및 유비저,Glanders and Melioidosis,
A24.0,비저,Malleus,
A24.0,마비저,Glanders,
A24.0,비저균에 의한 감염,Infection due to Pseudomonas mallei,
A24.1,패혈증성 유비저,Melioidosis septicaemia,
A24.1,폐렴성 유비저,Melioidosis pneumonia,
A24.1,급성 및 전격성 유비저,Acute and fulminating melioidosis,
A24.2,아급성 및 만성 유비저,Subacute and chronic melioidosis,
A24.3,기타 유비저,Other melioidosis,
A24.4,위트모어병,Whitmore's disease,
A24.4,상세불명의 유비저균에 의한 감염,Infection due to Pseudomonas pseudomallei NOS,
A24.4,상세불명의 유비저,"Melioidosis, unspecified",
A25,쥐물음열,Rat-bite fevers,
A25.0,나선균증,Spirillosis,
A25.0,쥐물림증,Sodoku,
A25.1,연쇄간균증,Streptobacillosis,
A25.1,유행성 관절성 홍반,Epidemic arthritic erythema,
A25.1,하베르힐 열,Haverhill fever,
A25.9,상세불명의 쥐물음열,"Rat-bite fever, unspecified",
A26,유사단독,Erysipeloid,
A26.0,피부유사단독,Cutaneous erysipeloid,
A26.0,이동성 홍반,Erythema migrans,
A26.7,돼지 단독균 패혈증,Erysipelothrix septicemia,
A26.8,기타형태의 유사단독,Other forms of erysipeloid,
A26.9,상세불명의 유사단독,"Erysipeloid, unspecified",
A27,렙토스피라증,Leptospirosis,
A27.0,황달출혈성 렙토스피라증,Leptospirosis icterohemorrhagica,
A27.0,렙토스피라 인테로간스 황달출혈성 혈청형에 의한 렙토스피라증,Leptospirosis due to Leptospira interrogans serovar icterohaemorrhagiae,
A27.8,기타 형태의 렙토스피라증,Other forms of leptospirosis,
A27.9,상세불명의 렙토스피라증,"Leptosprirosis, unspecified",
A28,달리 분류되지 않은 기타 동물 매개의 세균성 질환,"Other zoonotic bacterial diseases, NEC",
A28.0,파스테렐라 감염증,Pasteurellosis,
A28.1,고양이 찰상병,Cat-scratch disease,
A28.1,고양이 찰상열,Cat-scratch fever,
A28.2,비창자성 예르시니아증,Extraintestinal yersiniosis,
A28.8,달리분류되지 않은 기타 명시된 동물 매개의 세균성 질환,"Other specified zoonotic bacterial diseases, NEC",
A28.9,상세불명의 동물 매개의 세균성 질환,"Zoonotic bacterial disease, unspecified",
A30-A49,기타 세균성 질환,Other bacterial diseases (A30- A49),
A30,나병[한센병],Leprosy[Hansen's disease],
A30,나병균에 의한 감염,Infection due to Mycobacterium leprae,
A30.0,부정 나병,Indeterminate leprosy,
A30.0,I 나병,Indeterminate leprosy,
A30.1,결핵 나병,Tuberculoid leprosy,
A30.1,결핵 나병,TT leprosy,
A30.2,경계나병,BT leprosy,
A30.2,경계결핵나병,Borderline tuberculoid leprosy,
A30.3,중간나병,BB leprosy,
A30.3,중간 나병,Borderline leprosy,
A30.4,경계나종나병,BL leprosy,
A30.4,경계나종나병,Borderline lepromatous leprosy,
A30.5,나병종나병,LL leprosy,
A30.5,나병종나병,Lepromatous leprosy,
A30.8,기타 형태의 나병,Other forms of leprosy,
A30.9,상세불명의 나병,"Leprosy, unspecified",
A31,기타 형태의 미코박테리아에 의한 감염,Infection due to other mycobacteria,
A31.0,미코박테륨 칸사시에 의한 감염,Infection due to Mycobacterium kansasii,
A31.0,미코박테륨 인트라셀루라레에 의한 감염,Infection due to Mycobacterium intracellulare[Battey bacillus],
A31.0,폐 미코박테륨 감염,Pulmonary mycobacterial infection,
A31.0,미코박테륨 아비움에 의한 감염,Infection due toMycobacterium avium,
A31.1,미코박테륨 울서란스에 의한 감염,Infection due to Mycobacterium Ulcerans,
A31.1,미코박테륨 마리눔에의한 감염,Infection due to Mycobacterium Marinum,
A31.1,피부성 미코박테륨 감염,Cutaneous mycobacterial infection,
A31.1,부룰리 궤양,Buruli ulcer,
A31.8,기타 미코박테륨 감염,Other mycobacterial infections,
A31.9,상세불명의 미코박테륨 감염,"Mycobacterial infection, unspecified",
A31.9,상세불명의 미코박테륨증,Mycobacteriosis NOS,
A31.9,상세불명의 비정형성 미코박테륨 감염,Atypical mycobacterial infection NOS,
A32,리스테리아증,Listeriosis,
A32,리스테리아성 식품매개성 감염,Listerial foodborne infection,
A32.0,피부 리스테리아증,Cutaneous listeriosis,
A32.1+,리스테리아성 수막염,Listerial meningitis (G01*),
A32.1+,리스테리아성 수막뇌염,Listerial meningoencephalitis(G05.0*),
A32.1+,리스테리아 수막염 및 수막뇌염,Listerial meningitis and meningoencephalitis,
A32.7,리스테리아성 패혈증,Listerial septicemia,
A32.8,리스테리아성 대뇌동맥염,Listerial cerebral arteritis+ (I68.1*),
A32.8,리스테리아성 심내막염,Listerial endocarditis+ (I39.8*),
A32.8,기타 형태의 리스테리아증,Other forms of listeriosis,
A32.8,눈샘 리스테리아성,Oculoglandular listeriosis,
A32.9,상세불명의 리스테리아증,"Listeriosis, unspecified",
A33,신생아 파상풍,Tetanus neonatorum,
A34,산과적 파상풍,Obstetrical tetanus,
A35,기타 파상풍,Other tetanus,
A35,상세불명의 파상풍,Tetanus NOS,
A36,디프테리아,Diphtheria,
A36.0,디프테리아성 막성 앙기나,Diphtheritic membranous angina,
A36.0,인두 디프테리아,Pharyngeal diphtheria,
A36.0,편도 디프테리아,Tonsillar diphtheria,
A36.1,코인두 디프테리아,Nasopharyngeal diphtheria,
A36.2,디프테리아성 후두기관염,Diphtheritic laryngotracheitis,
A36.2,후두 디프테리아,Laryngeal diphtheria,
A36.3,피부 디프테리아,Cutaneous diphtheria,
A36.8,기타 디프테리아,Other diphtheria,
A36.8,다프테리아성 다발성 신경염,Diphtheritic polyneuritis+ (G63.0*),
A36.8,다프테리아성 심근염,Diphtheritic myocarditis+ (I41.0*),
A36.8,다프테리아성 결막염,Diphtheritic conjunctivitis+ (H13.1*),
A36.9,상세불명의 디프테리아,"Diphtheria, unspecified",
A37,백일해,Whooping cough,
A37.0,백일해균에 의한 백일해,Whooping cough due to Bordetella pertussis,
A37.1,브르데텔라 파라퍼투스에 의한 백일해,Whooping cough due to Bordetella parapertussis,
A37.8,기타 백일해균에 의한 백일해,Whooping cough due to Bordetella species,
A37.9,상세불명의 백일해,"Whooping cough, unspecified",
A38,성홍열,Scarlet fever,
A38,성홍열,Scarlatina,
A39,수막알균 감염,Meningococcal infection,
A39.0+,수막알균 수막염,Meningococcal meningitis (G01*),
A39.1+,워터하우스-프리데릭센 증후군,Waterhouse-Friderichsen syndrome (E35.1*),
A39.1+,수막알균 출혈성 부신염,Meningococcal haemorrhagic adrenalitis,
A39.1+,수막알균 부신 증후군,Meningococcal adrenal syndrome,
A39.2,급성 수막알균혈증,Acute meningococcaemia,
A39.3,만성 수막알균혈증,Chronic meningococcemia,
A39.4,상세불명의 수막알균혈증,"Meningococcemia, unspecified",
A39.4,상세불명의 수막알균 균혈증,Meningococcal bacteraemial NOS,
A39.5+,수막알균 심장병,Meningococcal heart disease,
A39.5+,상세불명의 수막알균 심장염,Meningococcal carditis NOS (I52.0*),
A39.5+,수막알균 심내막염,Meningococcal endocarditis (I39.8*),
A39.5+,수막알균 심근염,Meningococcal myocarditis (I41.0*),
A39.5+,수막알균 심장막염,Meningococcal pericarditis (I32.0*),
A39.8,기타 수막알균 감염,Other meningococcal infections,
A39.8,수막알균 관절염,Meningococcal arthritis+ (M01.0*),
A39.8,수막알균 결막염,Meningococcal conjunctivitis+ (H13.1*),
A39.8,수막알균 뇌염,Meningococcal encephalitis+ (G05.0*),
A39.8,수막알균 눈뒤시신경염,Meningococcal retrobullbar neuritis+ (H48.1*),
A39.8,수막알균 감염 후 관절염,Postmeningococcal arthritis+ (M03.0*),
A39.9,상세불명의 수막알균 감염,"Meningococcal infection, unspecified",
A39.9,상세불명의 수막알균 질환,Meningococcal disease NOS,
A40,사슬알균 패혈증,Streptococcal septicaemia,
A40.0,사슬알균 A혈청균에 의한 패혈증,"Septicemia due to streptococcus, group A",
A40.1,사슬알균 B혈청균에 의한 패혈증,"Septicemia due to streptococcus, group B",
A40.2,사슬알균 D혈청균에 의한 패혈증,"Septicemia due to streptococcus, group D",
A40.3,폐렴사슬알균에 의한 패혈증,Septicemia due to Streptococcus pneumoniae,
A40.8,기타 사슬알균성 패혈증,Other streptococcal septicemia,
A40.9,상세불명의 사슬알균성 패혈증,"Streptococcal septicemia, unspecified",
A41,기타 패혈증,Other septicemia,
A41.0,황색 포도알균에 의한 패혈증,Septicemia due to Staphylococcus aureus,
A41.1,기타 명시된 포도알균에 의한 패혈증,Septicemia due to other specified staphylococcus,
A41.1,코아귤라제 음성 포도알균에 의한 패혈증,Septicemia due to coagulase-negative staphylococcus,
A41.2,상세불명의 포도알균에 의한 패혈증,Septicemia due to unspecified staphylococcus,
A41.3,헤모필루스 인플루엔지에 의한 패혈증,Septicemia due to Hemophilus influenzae,
A41.4,무산소성균에 의한 패혈증,Septicemia due to anaerobes,
A41.5,기타 그람음성균에 의한 패혈증,Septicemia due to other Gram-negative organisms,
A41.8,기타 명시된 패혈증,Other specified septicemia,
A41.9,상세불명의 패혈증,"Septicemia, unspecified",
A41.9,패혈성 쇼크,Septic shock,
A42,방선균증,Actinomycosis,
A42.0,폐 방선균증,Pulmonary actinomycosis,
A42.1,복부 방선균증,Abdominal actinomycosis,
A42.2,목얼굴 방선균증,Cervicofacial actinomycosis,
A42.7,방선균 패혈증,Actinomycotic septicemia,
A42.8,기타 형태의 방선균증,Other forms of actinomycosis,
A42.9,상세불명의 방선균증,"Actinomycosis,unspecified",
A43,노카르디아증,Nocardiosis,
A43.0,폐 노카르디아증,Pulmonary nocardiosis,
A43.1,피부 노카르디아증,Cutaneous nocardiosis,
A43.8,기타 형태의 노카르디아증,Other forms of nocardiosis,
A43.9,상세불명의 노카르디아증,"Nocardiosis, unspecified",
A44,바르토넬라증,Bartonellosis,
A44.0,오로야 열,Oroya fever,
A44.0,전신 바르토넬라증,Systemic bartonellosis,
A44.1,페루 사마귀병,Verruga peruana,
A44.1,피부 및 점막피부 바르토넬라증,Cutaneous and mucocutaneous bartonellosis,
A44.8,기타 형태의 바르토넬라증,Other forms of bartonellosis,
A44.9,상세불명의 바르토넬라증,"Bartonellosis, unspecified",
A46,단독,Erysipelas,
A48,달리 분류되지 않은 기타 세균성 질환,"Other bacterial diseases, NEC",
A48.0,가스 괴저,Gas gangrene,
A48.0,클로스트리디움속의 연조직염,Clostridial cellutitis,
A48.0,클로스트리디움속의 근육 괴사,Clostridial myonecrosis,
A48.1,리지오넬라 병,Legionnaires&acute,disease
A48.2,비폐렴성 리지오넬라 병[폰티액 열],Nonpneumonic Legionnaires&acute,disease [Pontiac fever]
A48.3,포도알균독성 쇼크 증후군,Toxic shock syndrome,
A48.4,브라질 자색반 열,Brazilian purpuric fever,
A48.4,전신 헤모필루스 이집티우스 감염,Systemic Haemophilus aegyptius infection,
A48.8,기타 명시된 세균성 질환,Other specified bacterial diseases,
A49,상세불명 부위의 세균성 감염,Bacterial infection of unspecified site,
A49.0,상세불명의 포도알균 감염,"Staphylococcal infection, unspecified",
A49.1,상세불명의 사슬알균 감염,"Streptococcal infection, unspecified",
A49.2,상세불명의 헤모필루스 인플루엔자 감염,"Hemophilus influenzae infection, unspecified",
A49.3,상세불명의 미코플라스마 감염,"Mycoplasma infection, unspecified",
A49.8,상세불명 부위의 기타 세균 감염,Other bacterial infections of unspecified site,
A49.9,상세불명의 균혈증,Bacteraemia NOS,
A49.9,상세불명의 세균성 감염,"Bacterial infection, unspecified",
A50-A64,주로 성행위로 전파되는 감염,Infections with a predominantly sexual mode of transmission (A50-A64),
A50,선천 매독,Congenital syphilis,
A50.0,조기 선천 매독 눈병증,Early congenital syphilis oculopathy,
A50.0,조기 선천 매독 인두염,Early congenital syphilis Pharyngitis,
A50.0,조기 선천 매독 골연골병증,Early congenital syphilis osteochondropathy,
A50.0,점막 피부성 조기 선천 매독,Mucocutaneous early congenital syphilis,
A50.0,조기 선천 매독 비염,Early congenital syphilis rhinitis,
A50.0,내장성 조기 선천 매독,Visceral early congenital syphilis,
A50.0,조기 선천 매독 후두염,Early congenital syphilis laryngitis,
A50.0,조기 선천 매독 폐렴,Early congenital syphilis pneumonia,
A50.0,증후성 조기 선천 매독,"Early congenital syphilis, symptomatic",
A50.0,피부성 조기 선천 매독,Cutaneous early congenital syphilis,
A50.1,잠복성 조기 선천 매독,"Early congenital syphilis, latent",
A50.2,상세불명의 조기 선천 매독,"Early congenital syphilis, unspecified",
A50.3,달리 분류되지 않은 만기 선천 매독성 눈병증,Late congenital syphilitic oculopathy NEC(H58.8*),
A50.3,만기 선천 매독성 눈병증,Late congenital syphilitic oculopathy,
A50.3,만기 선천 매독성 사이질 각막염,Late congenital syphilitic interstitial keratitis+ (H19.2*),
A50.4,만기 선천 신경매독[청소년성 신경매독],Late congenital neurosyphilis [juvenile neurosyphilis],
A50.4,청소년 마비성 치매,Dementia paralytica juvenilis,
A50.4,청소년성 척수매독,Juvenile tabes dorsalis,
A50.4,청소년성 척수매독성 진행마비의 신경매독,Juvenile taboparetic neurosyphilis,
A50.4,청소년성 전신마비,Juvenile general paresis,
